Year,Season,Rank,Title,English Title,Romaji Title,Wymagane,Ile jest,Brakuje,Kolumna1,,,,
2023,SUMMER,6,BLEACH Thousand-Year Blood War - The Separation,BLEACH: Thousand-Year Blood War - The Separation,BLEACH: Sennen Kessen-hen - Ketsubetsu-tan,5,4,1,,,,,
2023,SUMMER,7,The Girl I Like Forgot Her Glasses,The Girl I Like Forgot Her Glasses,Suki na Ko ga Megane wo Wasureta,5,6,-1,,,,,
2023,SUMMER,8,Masamune-kun's Revenge R,Masamune-kun's Revenge R,Masamune-kun no Revenge R,5,5,0,,,,,
2023,SUMMER,9,Bungo Stray Dogs 5,Bungo Stray Dogs 5,Bungou Stray Dogs 5th Season,5,5,0,,,,,
2023,SUMMER,10,The Dreaming Boy is a Realist,The Dreaming Boy is a Realist,Yumemiru Danshi wa Genjitsushugisha,5,5,0,,,,,
2023,SUMMER,11,Am I Actually the Strongest,Am I Actually the Strongest?,"Jitsu wa Ore, Saikyou Deshita?",3,3,0,,,,,
2023,SUMMER,12,Rent-a-Girlfriend Season 3,Rent-a-Girlfriend Season 3,"Kanojo, Okarishimasu 3rd Season",3,3,0,,,,,
2023,SUMMER,13,Reign of the Seven Spellblades,Reign of the Seven Spellblades,Nanatsu no Maken ga Shihai Suru,3,3,0,,,,,
2023,SUMMER,14,Undead Murder Farce,Undead Murder Farce,Undead Girl Murder Farce,3,3,0,,,,,
2023,SUMMER,15,"Liar, Liar","Liar, Liar",Liar Liar,3,3,0,,,,,
2023,SUMMER,16,Dark Gathering,Dark Gathering,Dark Gathering,3,3,0,,,,,
2023,SUMMER,17,"Reborn as a Vending Machine, I Now Wander the Dungeon","Reborn as a Vending Machine, I Now Wander the Dungeon",Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,3,4,-1,,,,,
2023,SUMMER,18,The Boy and the Heron,The Boy and the Heron,Kimitachi wa Dou Ikiru ka,3,1,2,,,,,
2023,SUMMER,19,Rurouni Kenshin (2023),Rurouni Kenshin (2023),Rurouni Kenshin: Meiji Kenkaku Romantan (2023),3,3,0,,,,,
2023,SUMMER,20,The Devil is a Part-Timer! Season 2 Part 2,The Devil is a Part-Timer! Season 2 Part 2,Hataraku Maou-sama!! 2nd Season,3,3,0,,,,,
2023,SPRING,1,Demon Slayer Kimetsu no Yaiba Swordsmith Village Arc,Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,Kimetsu no Yaiba: Katanakaji no Sato-hen,7,7,0,,,,,
2023,SPRING,2,Hell’s Paradise,Hell’s Paradise,Jigokuraku,7,7,0,,,,,
2023,SPRING,3,Oshi No Ko,Oshi No Ko,[Oshi no Ko],7,7,0,,,,,
2023,SPRING,4,MASHLE MAGIC AND MUSCLES,MASHLE: MAGIC AND MUSCLES,MASHLE,7,5,2,,,,,
2023,SPRING,5,Tengoku Daimakyo,Tengoku Daimakyo,Tengoku Daimakyou,7,7,0,,,,,
2023,SPRING,6,Dr. STONE New World,Dr. STONE New World,Dr. STONE: NEW WORLD,5,5,0,,,,,
2023,SPRING,7,My Love Story with Yamada-kun at Lv999,My Love Story with Yamada-kun at Lv999,Yamada-kun to Lv999 no Koi wo Suru,5,5,0,,,,,
2023,SPRING,8,The Dangers in My Heart,The Dangers in My Heart,Boku no Kokoro no Yabai Yatsu,5,6,-1,,,,,
2023,SPRING,9,Kaguya-sama Love is War -The First Kiss That Never Ends-,Kaguya-sama: Love is War -The First Kiss That Never Ends-,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,5,4,1,,,,,
2023,SPRING,10,"I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too","I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too","Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",5,5,0,,,,,
2023,SPRING,11,Skip and Loafer,Skip and Loafer,Skip to Loafer,3,3,0,,,,,
2023,SPRING,12,KONOSUBA -An Explosion on This Wonderful World!,KONOSUBA -An Explosion on This Wonderful World!,Kono Subarashii Sekai ni Bakuen wo!,3,3,0,,,,,
2023,SPRING,13,Insomniacs After School,Insomniacs After School,Kimi wa Houkago Insomnia,3,3,0,,,,,
2023,SPRING,14,Black Clover Sword of the Wizard King,Black Clover: Sword of the Wizard King,Black Clover: Mahou Tei no Ken,3,3,0,,,,,
2023,SPRING,15,Dead Mount Death Play,Dead Mount Death Play,Dead Mount Death Play,3,3,0,,,,,
2023,SPRING,16,TONIKAWA Over The Moon For You Season 2,TONIKAWA: Over The Moon For You Season 2,Tonikaku Kawaii Season 2,3,3,0,,,,,
2023,SPRING,17,KamiKatsu Working for God in a Godless World,KamiKatsu: Working for God in a Godless World,Kaminaki Sekai no Kamisama Katsudou,3,3,0,,,,,
2023,SPRING,18,The Aristocrat’s Otherworldly Adventure Serving Gods Who Go Too Far,The Aristocrat’s Otherworldly Adventure: Serving Gods Who Go Too Far,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,3,3,0,,,,,
2023,SPRING,19,Rascal Does Not Dream of a Sister Venturing Out,Rascal Does Not Dream of a Sister Venturing Out,Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,3,3,0,,,,,
2023,SPRING,20,Why Raeliana Ended Up at the Duke’s Mansion,Why Raeliana Ended Up at the Duke’s Mansion,Kanojo ga Koushaku-tei ni Itta Riyuu,3,3,0,,,,,
2023,WINTER,1,Vinland Saga Season 2,Vinland Saga Season 2,VINLAND SAGA SEASON 2,7,7,0,,,,,
2023,WINTER,2,Attack on Titan Final Season THE FINAL CHAPTERS Special 1,Attack on Titan Final Season THE FINAL CHAPTERS Special 1,Shingeki no Kyojin: The Final Season - Kanketsu-hen Zenpen,7,,7,,,,,
2023,WINTER,3,Tomo-chan Is a Girl!,Tomo-chan Is a Girl!,Tomo-chan wa Onnanoko!,7,7,0,,,,,
2023,WINTER,4,Tokyo Revengers Season 2,Tokyo Revengers Season 2,Tokyo Revengers: Seiya Kessen-hen,7,6,1,,,,,
2023,WINTER,5,The Angel Next Door Spoils Me Rotten,The Angel Next Door Spoils Me Rotten,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,7,5,2,,,,,
2023,WINTER,6,The Misfit of Demon King Academy Ⅱ History's Strongest Demon King Reincarnates and Goes to School with His Descendants,The Misfit of Demon King Academy Ⅱ: History's Strongest Demon King Reincarnates and Goes to School with His Descendants,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",5,4,1,,,,,
2023,WINTER,7,NieRAutomata Ver1.1a,NieR:Automata Ver1.1a,NieR:Automata Ver1.1a,5,5,0,,,,,
2023,WINTER,8,Buddy Daddies,Buddy Daddies,Buddy Daddies,5,,5,,,,,
2023,WINTER,9,Bungo Stray Dogs 4,Bungo Stray Dogs 4,Bungou Stray Dogs 4th Season,5,4,1,,,,,
2023,WINTER,10,"DON'T TOY WITH ME, MISS NAGATORO 2nd Attack","DON'T TOY WITH ME, MISS NAGATORO 2nd Attack","Ijiranaide, Nagatoro-san 2nd Attack",5,5,0,,,,,
2023,WINTER,11,Campfire Cooking in Another World with my Absurd Skill,Campfire Cooking in Another World with my Absurd Skill,Tondemo Skill de Isekai Hourou Meshi,3,1,2,,,,,
2023,WINTER,12,Is It Wrong to Try to Pick Up Girls in a Dungeon IV Part 2,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV Part 2,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou Yakusai-hen,3,3,0,,,,,
2023,WINTER,13,The Ice Guy and His Cool Female Colleague,The Ice Guy and His Cool Female Colleague,Koori Zokusei Danshi to Cool na Douryou Joshi,3,3,0,,,,,
2023,WINTER,14,Farming Life in Another World,Farming Life in Another World,Isekai Nonbiri Nouka,3,3,0,,,,,
2023,WINTER,15,Kubo Won't Let Me Be Invisible,Kubo Won't Let Me Be Invisible,Kubo-san wa Mob wo Yurusanai,3,3,0,,,,,
2023,WINTER,16,The Reincarnation of the Strongest Exorcist in Another World,The Reincarnation of the Strongest Exorcist in Another World,Saikyou Onmyouji no Isekai Tenseiki,3,2,1,,,,,
2023,WINTER,17,"BOFURI I Don't Want to Get Hurt, so I'll Max Out My Defense. Season 2","BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense. Season 2",Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,3,3,0,,,,,
2023,WINTER,18,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,Tensei Oujo to Tensai Reijou no Mahou Kakumei,3,3,0,,,,,
2023,WINTER,19,TRIGUN STAMPEDE,TRIGUN STAMPEDE,TRIGUN STAMPEDE,3,3,0,,,,,
2023,WINTER,20,ONIMAI I'm Now Your Sister!,ONIMAI: I'm Now Your Sister!,Onii-chan wa Oshimai!,3,3,0,,,,,
2022,FALL,1,Chainsaw Man,Chainsaw Man,Chainsaw Man,7,7,0,,,,,
2022,FALL,2,SPY x FAMILY Cour 2,SPY x FAMILY Cour 2,SPY×FAMILY Part 2,7,6,1,,,,,
2022,FALL,3,BLUE LOCK,BLUE LOCK,Blue Lock,7,7,0,,,,,
2022,FALL,4,The Eminence in Shadow,The Eminence in Shadow,Kage no Jitsuryokusha ni Naritakute!,7,6,1,,,,,
2022,FALL,5,Mob Psycho 100 III,Mob Psycho 100 III,Mob Psycho 100 III,7,6,1,,,,,
2022,FALL,6,My Hero Academia Season 6,My Hero Academia Season 6,Boku no Hero Academia 6,5,5,0,,,,,
2022,FALL,7,BOCCHI THE ROCK!,BOCCHI THE ROCK!,Bocchi the Rock!,5,5,0,,,,,
2022,FALL,8,BLEACH Thousand-Year Blood War,BLEACH: Thousand-Year Blood War,BLEACH: Sennen Kessen-hen,5,4,1,,,,,
2022,FALL,9,Suzume,Suzume,Suzume no Tojimari,5,5,0,,,,,
2022,FALL,10,"More than a Married Couple, but Not Lovers","More than a Married Couple, but Not Lovers.","Fuufu Ijou, Koibito Miman.",5,3,2,,,,,
2022,FALL,11,Reincarnated as a Sword,Reincarnated as a Sword,Tensei Shitara Ken Deshita,3,5,-2,,,,,
2022,FALL,12,To Your Eternity Season 2,To Your Eternity Season 2,Fumetsu no Anata e Season 2,3,3,0,,,,,
2022,FALL,13,That Time I Got Reincarnated as a Slime the Movie Scarlet Bond,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,Tensei Shitara Slime Datta Ken: Guren no Kizuna-hen,3,2,1,,,,,
2022,FALL,14,Romantic Killer,Romantic Killer,Romantic Killer,3,3,0,,,,,
2022,FALL,15,Urusei Yatsura (2022),Urusei Yatsura (2022),Urusei Yatsura (2022),3,4,-1,,,,,
2022,FALL,16,Mobile Suit Gundam The Witch from Mercury,Mobile Suit Gundam: The Witch from Mercury,Kidou Senshi Gundam: Suisei no Majo,3,3,0,,,,,
2022,FALL,17,Beast Tamer,Beast Tamer,"Yuusha Party wo Tsuihou Sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",3,2,1,,,,,
2022,FALL,18,Akiba Maid War,Akiba Maid War,Akiba Meido Sensou,3,4,-1,,,,,
2022,FALL,19,Uzaki-chan Wants to Hang Out! Season 2,Uzaki-chan Wants to Hang Out! Season 2,Uzaki-chan wa Asobitai! ω,3,3,0,,,,,
2022,FALL,20,Welcome to Demon School! Iruma-kun Season 3,Welcome to Demon School! Iruma-kun Season 3,Mairimashita! Iruma-kun 3,3,2,1,,,,,
2022,SUMMER,1,Cyberpunk Edgerunners,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners,7,8,-1,,,,,
2022,SUMMER,2,Call of the Night,Call of the Night,Yofukashi no Uta,7,7,0,,,,,
2022,SUMMER,3,Classroom of the Elite Season 2,Classroom of the Elite Season 2,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,7,7,0,,,,,
2022,SUMMER,4,Lycoris Recoil,Lycoris Recoil,Lycoris Recoil,7,7,0,,,,,
2022,SUMMER,5,Overlord IV,Overlord IV,Overlord IV,7,5,2,,,,,
2022,SUMMER,6,The Devil is a Part-Timer! Season 2,The Devil is a Part-Timer! Season 2,Hataraku Maou-sama!!,5,4,1,,,,,
2022,SUMMER,7,Made in Abyss The Golden City of the Scorching Sun,Made in Abyss: The Golden City of the Scorching Sun,Made in Abyss: Retsujitsu no Ougonkyou,5,5,0,,,,,
2022,SUMMER,8,Rent-a-Girlfriend Season 2,Rent-a-Girlfriend Season 2,"Kanojo, Okarishimasu 2nd Season",5,5,0,,,,,
2022,SUMMER,9,Uncle from Another World,Uncle from Another World,Isekai Oji-san,5,5,0,,,,,
2022,SUMMER,10,Is It Wrong to Try to Pick Up Girls in a Dungeon IV,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou Meikyuu-hen,5,4,1,,,,,
2022,SUMMER,11,Dr. STONE Special Episode – RYUSUI,Dr. STONE Special Episode – RYUSUI,Dr. STONE: Ryuusui,3,,3,,,,,
2022,SUMMER,12,JoJo's Bizarre Adventure STONE OCEAN Part 2,JoJo's Bizarre Adventure: STONE OCEAN Part 2,JoJo no Kimyou na Bouken: Stone Ocean Part 2,3,3,0,,,,,
2022,SUMMER,13,My Stepmom's Daughter is My Ex,My Stepmom's Daughter is My Ex,Mamahaha no Tsurego ga Motokano datta,3,3,0,,,,,
2022,SUMMER,14,Vermeil in Gold,Vermeil in Gold,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsuki Susumu,3,3,0,,,,,
2022,SUMMER,15,"The Tunnel to Summer, the Exit of Goodbyes","The Tunnel to Summer, the Exit of Goodbyes","Natsu e no Tunnel, Sayonara no Deguchi",3,2,1,,,,,
2022,SUMMER,16,Engage Kiss,Engage Kiss,Engage Kiss,3,3,0,,,,,
2022,SUMMER,17,Black Summoner,Black Summoner,Kuro no Shoukanshi,3,3,0,,,,,
2022,SUMMER,18,The Yakuza's Guide to Babysitting,The Yakuza's Guide to Babysitting,Kumichou Musume to Sewagakari,3,3,0,,,,,
2022,SUMMER,19,Parallel World Pharmacy,Parallel World Pharmacy,Isekai Yakkyoku,3,2,1,,,,,
2022,SUMMER,20,My Isekai Life I Gained a Second Character Class and Became the Strongest Sage in the World!,My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World!,"Tensei Kenja no Isekai Life: Daini no Shokugyo wo Ete, Sekai Saikyou ni Narimashita",3,,3,,,,,
2022,SPRING,1,SPY x FAMILY,SPY x FAMILY,SPY×FAMILY,7,5,2,,,,,
2022,SPRING,2,Kaguya-sama Love is War -Ultra Romantic-,Kaguya-sama: Love is War -Ultra Romantic-,Kaguya-sama wa Kokurasetai: Ultra Romantic,7,5,2,,,,,
2022,SPRING,3,The Rising of the Shield Hero Season 2,The Rising of the Shield Hero Season 2,Tate no Yuusha no Nariagari Season 2,7,6,1,,,,,
2022,SPRING,4,Summer Time Rendering,Summer Time Rendering,Summer Time Render,7,7,0,,,,,
2022,SPRING,5,Shikimori's Not Just a Cutie,Shikimori's Not Just a Cutie,Kawaii dake ja Nai Shikimori-san,7,7,0,,,,,
2022,SPRING,6,Komi Can't Communicate Part 2,Komi Can't Communicate Part 2,"Komi-san wa, Komyushou desu. 2",5,2,3,1,,,,
2022,SPRING,7,Tomodachi Game,Tomodachi Game,Tomodachi Game,5,2,3,1,,,,
2022,SPRING,8,Aharen-san wa Hakarenai,Aharen-san wa Hakarenai,Aharen-san wa Hakarenai,5,5,0,,,,,
2022,SPRING,9,Trapped in a Dating Sim The World of Otome Games Is Tough for Mobs,Trapped in a Dating Sim: The World of Otome Games Is Tough for Mobs,Otomege Sekai wa Mob ni Kibishii Sekai desu,5,5,0,,,,,
2022,SPRING,10,Ya Boy Kongming!,Ya Boy Kongming!,Paripi Koumei,5,5,0,,,,,
2022,SPRING,11,The Quintessential Quintuplets Movie,The Quintessential Quintuplets Movie,Go-toubun no Hanayome Movie,3,3,0,,,,,
2022,SPRING,12,A Couple of Cuckoos,A Couple of Cuckoos,Kakkou no Iinazuke,3,3,0,,,,,
2022,SPRING,13,Skeleton Knight in Another World,Skeleton Knight in Another World,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",3,2,1,,,,,
2022,SPRING,14,The Greatest Demon Lord Is Reborn as a Typical Nobody,The Greatest Demon Lord Is Reborn as a Typical Nobody,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",3,3,0,,,,,
2022,SPRING,15,I'm Quitting Heroing,I'm Quitting Heroing,"Yuusha, Yamemasu",3,3,0,,,,,
2022,SPRING,16,Bubble,Bubble,Bubble,3,3,0,,,,,
2022,SPRING,17,Aoashi,Aoashi,Aoashi,3,,3,,,,,
2022,SPRING,18,Love After World Domination,Love After World Domination,Koi wa Sekai Seifuku no Ato de,3,3,0,1,,,,
2022,SPRING,19,Date A Live IV,Date A Live IV,Date A Live IV,3,2,1,,,,,
2022,SPRING,20,The Executioner and Her Way of Life,The Executioner and Her Way of Life,Shokei Shoujo no Virgin Road,3,3,0,,,,,
2022,WINTER,1,Demon Slayer Kimetsu no Yaiba Entertainment District Arc,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Kimetsu no Yaiba: Yuukaku-hen,7,6,1,,,,,
2022,WINTER,2,Attack on Titan Final Season Part 2,Attack on Titan Final Season Part 2,Shingeki no Kyojin: The Final Season Part 2,7,,7,,,,,
2022,WINTER,3,My Dress-Up Darling,My Dress-Up Darling,Sono Bisque Doll wa Koi wo Suru,7,6,1,,,,,
2022,WINTER,4,Arifureta From Commonplace to World's Strongest Season 2,Arifureta: From Commonplace to World's Strongest Season 2,Arifureta Shokugyou de Sekai Saikyou 2nd season,7,5,2,,,,,
2022,WINTER,5,The Genius Prince's Guide to Raising a Nation Out of Debt,The Genius Prince's Guide to Raising a Nation Out of Debt,Tensai Ouji no Akaji Kokka Saisei Jutsu,7,5,2,,,,,
2022,WINTER,6,The Case Study of Vanitas Part 2,The Case Study of Vanitas Part 2,Vanitas no Carte Part 2,5,5,0,,,,,
2022,WINTER,7,The Strongest Sage with the Weakest Crest,The Strongest Sage with the Weakest Crest,Shikkakumon no Saikyou Kenja,5,4,1,,,,,
2022,WINTER,8,Sabikui Bisco,Sabikui Bisco,Sabikui Bisco,5,5,0,,,,,
2022,WINTER,9,How a Realist Hero Rebuilt the Kingdom Part 2,How a Realist Hero Rebuilt the Kingdom Part 2,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,5,3,2,,,,,
2022,WINTER,10,World's End Harem,World's End Harem,Shuumatsu no Harem,5,3,2,,,,,
2022,WINTER,11,Mushoku Tensei Jobless Reincarnation Cour 2 - Eris the Goblin Slayer,Mushoku Tensei: Jobless Reincarnation Cour 2 - Eris the Goblin Slayer,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2 - Eris no Goblin Toubatsu,3,,3,,,,,
2022,WINTER,12,Sasaki and Miyano,Sasaki and Miyano,Sasaki to Miyano,3,,3,,,,,
2022,WINTER,13,Akebi’s Sailor Uniform,Akebi’s Sailor Uniform,Akebi-chan no Sailor Fuku,3,3,0,,,,,
2022,WINTER,14,Love of Kill,Love of Kill,Koroshi Ai,3,3,0,,,,,
2022,WINTER,15,Kotaro Lives Alone,Kotaro Lives Alone,Kotarou wa Hitorigurashi,3,,3,,,,,
2022,WINTER,16,Life With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout,Life With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout,Fantasy Bishoujo Juniku Oji-san to,3,3,0,,,,,
2022,WINTER,17,Teasing Master Takagi-san Season 3,Teasing Master Takagi-san Season 3,Karakai Jouzu no Takagi-san 3,3,1,2,,,,,
2022,WINTER,18,In the Land of Leadale,In the Land of Leadale,Leadale no Daichi nite,3,3,0,,,,,
2022,WINTER,19,Fruits Basket -prelude-,Fruits Basket -prelude-,Fruits Basket: prelude,3,,3,,,,,
2022,WINTER,20,Princess Connect! ReDive Season 2,Princess Connect! Re:Dive Season 2,Princess Connect! Re:Dive Season 2,3,3,0,,,,,
2021,FALL,1,JUJUTSU KAISEN 0,JUJUTSU KAISEN 0,Jujutsu Kaisen 0,7,4,3,,,,,
2021,FALL,2,Demon Slayer Kimetsu no Yaiba Mugen Train Arc,Demon Slayer: Kimetsu no Yaiba Mugen Train Arc,Kimetsu no Yaiba: Mugen Ressha-hen (TV),7,6,1,,,,,
2021,FALL,3,Komi Can’t Communicate,Komi Can’t Communicate,"Komi-san wa, Komyushou desu.",7,5,2,,,,,
2021,FALL,4,Mushoku Tensei Jobless Reincarnation Cour 2,Mushoku Tensei: Jobless Reincarnation Cour 2,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,7,7,0,,,,,
2021,FALL,5,Ranking of Kings,Ranking of Kings,Ousama Ranking,7,6,1,,,,,
2021,FALL,6,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",5,5,0,,,,,
2021,FALL,7,JoJo's Bizarre Adventure STONE OCEAN,JoJo's Bizarre Adventure: STONE OCEAN,JoJo no Kimyou na Bouken: Stone Ocean,5,5,0,,,,,
2021,FALL,8,86 EIGHTY-SIX Part 2,86 EIGHTY-SIX Part 2,86: Eighty Six Part 2,5,5,0,,,,,
2021,FALL,9,takt op.Destiny,takt op.Destiny,takt op.Destiny,5,5,0,,,,,
2021,FALL,10,Mieruko-chan,Mieruko-chan,Mieruko-chan,5,5,0,,,,,
2021,FALL,11,Blue Period,Blue Period,Blue Period,3,3,0,,,,,
2021,FALL,12,Platinum End,Platinum End,Platinum End,3,3,0,,,,,
2021,FALL,13,"Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside","Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside","Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni shimashita",3,2,1,,,,,
2021,FALL,14,My Senpai is Annoying,My Senpai is Annoying,Senpai ga Uzai Kouhai no Hanashi,3,2,1,,,,,
2021,FALL,15,The Faraway Paladin,The Faraway Paladin,Saihate no Paladin,3,3,0,,,,,
2021,FALL,16,Sword Art Online the Movie -Progressive- Aria of a Starless Night,Sword Art Online the Movie -Progressive- Aria of a Starless Night,Sword Art Online: Progressive - Hoshinaki Yoru no Aria,3,3,0,,,,,
2021,FALL,17,"The Fruit of Evolution Before I Knew It, My Life Had It Made","The Fruit of Evolution: Before I Knew It, My Life Had It Made",Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,3,3,0,,,,,
2021,FALL,18,The Way of the Househusband Part 2,The Way of the Househusband Part 2,Gokushufudou Part 2,3,,3,1,,,,
2021,FALL,19,Baki Hanma,Baki Hanma,Hanma Baki,3,3,0,,,,,
2021,FALL,20,Summer Ghost,Summer Ghost,Summer Ghost,3,,3,,,,,
2021,SUMMER,1,That Time I Got Reincarnated as a Slime Season 2 Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Tensei Shitara Slime Datta Ken 2nd Season Part 2,7,,7,,,,,
2021,SUMMER,2,The Case Study of Vanitas,The Case Study of Vanitas,Vanitas no Carte,7,6,1,,,,,
2021,SUMMER,3,Miss Kobayashi's Dragon Maid S,Miss Kobayashi's Dragon Maid S,Kobayashi-san Chi no Maidragon S,7,7,0,,,,,
2021,SUMMER,4,TSUKIMICHI -Moonlit Fantasy-,TSUKIMICHI -Moonlit Fantasy-,Tsuki ga Michibiku Isekai Douchuu,7,,7,,,,,
2021,SUMMER,5,"Girlfriend, Girlfriend","Girlfriend, Girlfriend",Kanojo mo Kanojo,7,7,0,,,,,
2021,SUMMER,6,Seirei Gensouki Spirit Chronicles,Seirei Gensouki: Spirit Chronicles,Seirei Gensouki,5,5,0,,,,,
2021,SUMMER,7,How a Realist Hero Rebuilt the Kingdom,How a Realist Hero Rebuilt the Kingdom,Genjitsu Shugi Yuusha no Oukoku Saikenki,5,2,3,,,,,
2021,SUMMER,8,Sonny Boy,Sonny Boy,Sonny Boy,5,5,0,,,,,
2021,SUMMER,9,The Detective Is Already Dead,The Detective Is Already Dead,"Tantei wa mou, Shindeiru.",5,5,0,,,,,
2021,SUMMER,10,Remake Our Life!,Remake Our Life!,Bokutachi no Remake,5,4,1,,,,,
2021,SUMMER,11,My Hero Academia World Heroes' Mission,My Hero Academia: World Heroes' Mission,Boku no Hero Academia THE MOVIE: World Heroes' Mission,3,,3,,,,,
2021,SUMMER,12,Words Bubble Up Like Soda Pop,Words Bubble Up Like Soda Pop,Cider no You ni Kotoba ga Wakiagaru,3,3,0,,,,,
2021,SUMMER,13,The Great Jahy Will Not Be Defeated!,The Great Jahy Will Not Be Defeated!,Jahy-sama wa Kujikenai!,3,3,0,,,,,
2021,SUMMER,14,Life Lessons with Uramichi Oniisan,Life Lessons with Uramichi Oniisan,Uramichi Oniisan,3,3,0,,,,,
2021,SUMMER,15,The Duke of Death and His Maid,The Duke of Death and His Maid,Shinigami Bocchan to Kuro Maid,3,3,0,,,,,
2021,SUMMER,16,My Next Life as a Villainess All Routes Lead to Doom! X,My Next Life as a Villainess: All Routes Lead to Doom! X,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta… X,3,3,0,,,,,
2021,SUMMER,17,The Dungeon of Black Company,The Dungeon of Black Company,Meikyuu Black Company,3,3,0,,,,,
2021,SUMMER,18,Fena Pirate Princess,Fena: Pirate Princess,Kaizoku Oujo,3,3,0,,,,,
2021,SUMMER,19,Battle Game in 5 Seconds,Battle Game in 5 Seconds,Deatte 5-byou de Battle,3,3,0,,,,,
2021,SUMMER,20,BELLE,BELLE,Ryuu to Sobakasu no Hime,3,,3,,,,,
2021,SPRING,1,Tokyo Revengers,Tokyo Revengers,Tokyo Revengers,7,7,0,,,,,
2021,SPRING,2,My Hero Academia Season 5,My Hero Academia Season 5,Boku no Hero Academia 5,7,5,2,,,,,
2021,SPRING,3,To Your Eternity,To Your Eternity,Fumetsu no Anata e,7,7,0,,,,,
2021,SPRING,4,86 EIGHTY-SIX,86 EIGHTY-SIX,86: Eighty Six,7,7,0,,,,,
2021,SPRING,5,"DON'T TOY WITH ME, MISS NAGATORO","DON'T TOY WITH ME, MISS NAGATORO","Ijiranaide, Nagatoro-san",7,7,0,,,,,
2021,SPRING,6,"Higehiro After Being Rejected, I Shaved and Took in a High School Runaway","Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",Hige wo Soru. Soshite Joshikousei wo Hirou.,5,5,0,,,,,
2021,SPRING,7,Vivy -Fluorite Eye's Song-,Vivy -Fluorite Eye's Song-,Vivy: Fluorite Eye’s Song,5,5,0,,,,,
2021,SPRING,8,Fruits Basket The Final Season,Fruits Basket The Final Season,Fruits Basket: The Final,5,4,1,,,,,
2021,SPRING,9,The Way of the Househusband,The Way of the Househusband,Gokushufudou,5,,5,,,,,
2021,SPRING,10,ODDTAXI,ODDTAXI,Odd Taxi,5,5,0,,,,,
2021,SPRING,11,I've Been Killing Slimes for 300 Years and Maxed Out My Level,I've Been Killing Slimes for 300 Years and Maxed Out My Level,"Slime Taoshite 300-nen, Shiranai Uchi ni Level MAX ni Nattemashita",3,3,0,,,,,
2021,SPRING,12,How NOT to Summon a Demon Lord Ω,How NOT to Summon a Demon Lord Ω,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,3,3,0,,,,,
2021,SPRING,13,Combatants Will Be Dispatched!,Combatants Will Be Dispatched!,"Sentouin, Hakenshimasu!",3,3,0,,,,,
